date,S,E,A,I,Id,deaths,R,population
2020-08-05,7897346.481210135,84914.03235734468,25153.640397538948,24190.008424025636,958.9214703104261,93.79039654592292,418917.12143908476,8181047
2020-08-06,7915836.191784535,67715.08580525086,20047.33083799089,19295.759557533718,779.8589401347532,79.3356981571247,373048.84335637564,8181047
2020-08-07,7924867.825409458,55086.91766220203,16352.618538302544,15694.790949132184,644.5915158817446,68.62296914098116,343958.0932560605,8181047
2020-08-08,7917657.97867236,51347.83932811452,15251.158505619907,14646.215332870375,617.4695433943023,64.23633908207428,345251.704037639,8181047
2020-08-09,7915957.261840776,49396.46312902971,14664.514540677275,14108.12395963288,629.4504910653267,62.683050527247545,343888.2902796296,8181047
2020-08-10,7913459.208697548,49584.4143414595,14717.112256900507,14158.89053531896,671.6714880697922,62.00970483522592,346719.87992420065,8181047
2020-08-11,7906377.183600958,48825.916585608815,14510.506827999328,13932.393901031404,695.9381972720703,63.06867704648244,352634.57191095315,8181047
2020-08-12,7898735.673394354,44015.10511632778,13070.729578620916,12557.85347341983,676.2213866511255,65.52120642003523,352631.2361606656,8181047
2020-08-13,7888280.013441081,44502.88954487054,13202.912494755683,12664.34899069459,681.6735621408045,63.706281768094726,363818.8111513804,8181047
2020-08-14,7876692.797540847,47003.61500046608,13840.322709575124,13256.92712993436,696.4645175862817,64.20593205633375,379151.5318167146,8181047
2020-08-15,7875320.918174254,45720.159191636296,13159.509066621504,12579.578288361152,675.9513688747188,62.40740167667059,377861.27974123985,8181047
2020-08-16,7857150.984421787,54171.49553319018,15610.559741623476,14931.18823840275,734.702642463334,67.72415685160323,409343.9617338929,8181047
2020-08-17,7841205.453898632,63952.1427771708,18354.791804922643,17550.479152472566,808.3941195351413,72.46964973694554,440507.3539554692,8181047
2020-08-18,7825176.482439786,75682.62467593885,21700.067353726376,20772.510136484976,903.1096967811644,82.7485968190031,474928.82942314516,8181047
2020-08-19,7794704.424060826,84594.29277232707,24213.564634562208,23153.262969780353,981.774295064205,87.53110088514862,519285.4706109077,8181047
2020-08-20,7755927.567563075,86800.46984257014,24768.056530823338,23711.634533816807,1003.5386763695833,89.60441638460375,561403.1320205053,8181047
2020-08-21,7678033.802948534,81577.4760872885,23394.49383328917,22388.81477963319,962.6492858568688,87.36888274231815,631336.6310375341,8181047
2020-08-22,7598263.470972686,72831.44644323015,21157.692584257533,20280.6955172219,891.4961675618054,79.86173860922766,697944.8597395854,8181047
2020-08-23,7475670.867726821,57261.13661285086,17059.838770735572,16378.37375009091,766.4124926065986,68.86726031743922,796841.8938994624,8181047
2020-08-24,7359435.072931444,44363.79452361592,14104.508090931906,13604.945589766068,677.3260005204952,61.93537323136941,894362.5012733901,8181047
2020-08-25,7298087.779119474,30522.749346092132,10139.146281440691,9824.088979410677,602.1935003389102,55.06993628109908,934047.3989878086,8181047
